bathrooms,constructed_year,description,elevator,energetic_qualification_kWhm2_year,floor,heater_system,its_new,m2_build,neigh_m2_useful,neighbourhood,garden,price_down_euro,price_down_percentage,price_euro,price_m2,real_estate,ref,rooms,status,terrace,title,link,avg_neigh_euro_m2,neigh_quality,neigh_type,neigh_floors,neigh_rent,neigh_rooms
2,1936,Esta espectacular vivienda de 189 m² está en una ubicación envidiable en la ciudad de Barcelona junto al paseo de Gràcia y muy cerca del barrio de moda de Gràcia con todos sus bares restaurantes y boutiques independientes.   El piso está situado en la cuarta planta de una finca regia con ascensor y servicio de conserjería. Se trata de un piso con orientación doble por lo que tiene una gran luminosidad y buena ventilación.   El piso está recién reformado y se presenta en perfecto estado con acabados exclusivos. Al entrar nos encontramos con una gran cocina con una isla central que se abre al salón-comedor con un balcón con vistas a la calle.   En el lado opuesto del vestíbulo de entrada claramente separados de la zona de día están los tres dormitorios dobles con vistas a un patio y dos baños completos uno de los cuales está integrado en un dormitorio   Una vivienda exclusiva y con una renovación preciosa en una ubicación privilegiada. Póngase en contacto con nosotros para más información o para concertar una visita.,1,0,0,null,0,189,75,Gràcia,0,1149,6,1080000,5714,Lucas Fox Barcelona,Ref.: BCN19202,3,2,0,Piso en venta en Vila de Gràcia,http://idealista.com/inmueble/86062250/,3613,0.07819539194233494,15,6,0.28864718754022395,4
2,1970,Exclusivo piso de 106 m2 distribuidos en un salón-comedor con salida a una amplia terraza con mucha luz y muy tranquila. Cocina semi-americana separada por una bonita &nbsp;puerta corredera hacia el comedor dos baños y tres habitaciones de las cuales una es suite con baño y su zona de vestidor. El piso dispone de todas las comodidades suelos de parquet aire acondicionado ventanas de aluminio con doble vidrio carpintería interior lacada en blanco ascensor servicio de vigilancia plaza de aparcamiento y además con el gran privilegio de estar en el centro de Barcelona a tan solo 5 minutos a pie de la Avenida diagonal de los centros Comerciales como el Corte Inglés de las universidades y colegios más prestigiosos de la estación de trenes y de todos los servicios públicos delante de la puerta. Vivir en Barcelona es vivir en una d...,1,0,1,Gas natural,0,106,75,Eixample,1,0,0,595000,5613,Fincas Cano Pujol,Ref.: v7233,3,2,1,Piso en venta en La Nova Esquerra de l'Eixample,http://idealista.com/inmueble/90903526/,3665,0.13981191222570533,25,8,0.34054951134058636,5
2,1890,Espectacular piso reformado en Eixample Dret En una finca regia rehabilitada del Eixample Dret encontramos esta fantástica propiedad de aproximadamente 161m2 con 3 dormitorios dobles que mantiene elementos originales de época como los suelos de nolla y los techos artesonados de 4 metros de altura.  Al entrar nos encontramos con un generoso recibidor que divide el piso en 2 zonas. A la derecha tenemos la zona de día con la zona de aguas un baño completo con acabados de primera calidad y estética espectacular y a continuación tenemos el salón-comedor con cocina americana. Este espacio es realmente impresionante debido a sus techos de 4 metros de altura y los suelos de nolla que se han podido recuperar. El mobiliario de la cocina y del salón es de diseño contemporáneo que encajan perfectamente con el entorno tan elegante del piso. Desde ...,1,138,1,Gas natural,0,161,75,Eixample,0,0,0,995000,6180,Barcelona MMC - Eixample - S2,Ref.: W-02I11Q,3,2,0,Piso en venta en La Dreta de l'Eixample,http://idealista.com/inmueble/89060235/,3665,0.13981191222570533,25,8,0.34054951134058636,5
2,1925,Elegante y señorial piso en Sant Gervasi En el barrio de Sant Gervasi a un paso de la Avenida Diagonal y Rambla Catalunya encontramos esta vivienda completamente reformada con acabados de alta calidad ubicada en una finca regia.  Esta propiedad nos ofrece un diseño elegante y señorial manteniendo elementos Modernistas como los rosetones en los techos los artesonados y las molduras en las paredes. Tiene suelos de madera de roble macizo en todo el piso encolados pieza a pieza sanitarios italianos Kerasan cocina Smeg y un sinfín de detalles que le dan un aire distinguido.  La vivienda tiene una superficie de 150m2 y una distribución de doble orientación separando la zona de día y de noche.  En la zona de día encontramos el salón comedor con sus ventanales de madera de suelo a techo orientado a noreste y una cocina medio abierta al ...,1,189,3,Gas natural,0,150,45,Sarrià-Sant Gervasi,0,0,0,850000,5667,Barcelona MMC - Zona Alta - S1,Ref.: W-02I18U,4,2,0,Piso en venta en Sant Gervasi - Galvany,http://idealista.com/inmueble/88585464/,3649,0.0925326621119501,0,6,0.34054951134058636,5
1,1978,Bonito piso con perfecta ubicación en Gràcia En una bonita finca de obra vista en una tranquila calle que forma justo el punto medio entre Vila de Gràcia Sant Gervasi y Eixample Esquerra se encuentra esta coqueta vivienda. Al cruzar la puerta de entrada nos encontramos a lado izquierdo una habitación que podrá adaptar totalmente a sus necesidades y le podrá servir como dormitorio despacho o vestidor. Siguiendo el pasillo cubierto con un bonito suelo de madera se encontrará en la amplia y equipada cocina que se instaló hace pocos años y está en perfectas condiciones con acabados de calidad como la encimera de mármol. Dicha estancia tiene acceso directo a un patio que ofrece suficiente espacio para usarlo como zona de aguas instalando la lavadora y secadora y si lo desea también podrá crear una despensa. A continuación se ubica el...,1,191,1,Gas natural,0,80,75,Gràcia,0,0,0,375000,4688,Barcelona MMC,Ref.: W-02FBW9,3,0,0,Piso en venta en Vila de Gràcia,http://idealista.com/inmueble/88538725/,3613,0.07819539194233494,15,6,0.28864718754022395,4
2,1936,Magnífica y soleada casa en Can Baró Soleada casa con mucho encanto en el corazón del tranquilo barrio residencial de Can Baró. Sus acogedores espacios distribuidos en 2 plantas con todas las estancias exteriores disfrutan de magnífica luz durante todo el día gracias a la doble orientación Este y Oeste. Muy bien conservada esta propiedad está situada en una de las calles más tranquilas y valoradas de la zona. Al entrar nos encontramos en un acogedor recibidor desde el cual accedemos a un amplio salón comedor con salida a un fabuloso patio de unos 20 m2. Conjuntamente al salón encontramos una cómoda cocina y al lado del recibidor un precioso aseo. Subiendo a la segunda planta vemos una luminosa habitación doble exterior. A la derecha encontramos otra habitación doble y cruzando el pasillo una tercera habitación doble ambas ext...,0,224,0,Gas natural,0,110,75,Horta Guinardó,0,0,0,430000,3909,Barcelona MMC,Ref.: W-02I2GZ,3,2,1,Chalet adosado en venta en Can Baró,http://idealista.com/inmueble/88509600/,2951,0.2805323590814196,4,6,0.28864718754022395,5
3,1951,Piso reformado cerca de Plaza Adriano Precioso apartamento totalmente reformado con las mejores calidades en la zona de Sant Gervasi Galvany cerca de Plaza Adriano. Este piso luminoso dispone de un recibidor que da acceso a las habitaciones y al salón-comedor que dispone de una zona despacho. Entrando por el recibidor encontramos dos habitaciones a la izquierda. Si se sigue recto nos encontramos el salón y a la derecha tenemos el aseo de cortesía la habitación principal y la cocina. El apartamento dispone de aire acondicionado por conductos y calefacción por gas individualizada. En el salón se ha rescatado la bóveda catalana que nos da más altura y calidez a la estancia. En los techos hay un sistema de alumbrado moderno y sofisticado a la vez que indirecto. Los acabados de las carpinterías así como los materiales empleados en la r...,1,237,2,Calefacción individual,0,129,75,Sarrià-Sant Gervasi,0,0,0,685000,5310,Barcelona MMC - Zona Alta - S1,Ref.: W-02HX2E,4,2,0,Piso en venta en Sant Gervasi - Galvany,http://idealista.com/inmueble/88428522/,3318,0.09553702795487984,7,2,0.2936733692986758,5
2,1947,Amplio ático a reformar en Fort Pienc Nos encontramos con una fantástica propiedad ubicada en una finca del año 1947. Accedemos a la propiedad con una elegante portería que nos lleva directos al ascensor.  Una vez en la planta nos encontramos con un recibidor que nos ubica a la parte central del piso. A mano izquierda nos dirigimos a la zona de día. Nos encontramos con la cocina desde donde tenemos acceso a una galería que nos da en los patios interiores del edificio. Si seguimos adelante nos encontramos en una pequeña sala un lugar acogedor donde poder leer o tomar una taza de café. Más adelante nos encontramos con el salón espacio agradable con una salida al balcón. Dentro de este espacio encontramos otro ambiente con un agradable hogar. Desde aquí podemos encontrar una pequeña sala que anteriormente era la terraza de la propiedad...,1,237,7,null,0,161,75,Eixample,0,0,0,690000,4286,Barcelona MMC - Eixample - S2,Ref.: W-02H7NN,5,0,1,Ático en venta en El Fort Pienc,http://idealista.com/inmueble/88044385/,3665,0.13981191222570533,25,8,0.34054951134058636,5
2,1965,Piso exterior con balcón en Sant Antoni En Sant Antoni encontramos esta propiedad completamente exterior reformada y esquinera de 105m2 útiles con un balcón. Este piso disfruta de muchísima luz natural y está situado en una planta muy alta del edificio. Al entrar en el recibidor a mano izquierda nos encontramos con la zona de día compuesta por una gran cocina totalmente equipada y moderna. También nos encontramos un salón amplio en frente con un balcón. Entrando a mano derecha nos encontramos con la zona de noche con una distribución extremadamente funcional; con tres habitaciones dobles un baño completo y un aseo de cortesía. Cuenta con un total de 7 ventanales grandes este piso disfruta de mucha luz y en cada estancia disponemos de espacios amplios y con una reforma moderna. Dispone de aire acondicionado con bomba de calor calefa...,1,94,6,null,0,118,75,Eixample,0,0,0,510000,4322,Barcelona MMC - Eixample - S2,Ref.: W-02H6I3,3,2,0,Piso en venta en Sant Antoni,http://idealista.com/inmueble/87451685/,3665,0.13981191222570533,25,8,0.34054951134058636,5
2,1961,Ático dúplex con tres terrazas en Bonanova Ático dúplex con 3 terrazas grandes y un balcón con una superficie total construida de 185 m2. Se compone de cinco habitaciones dobles y dos baños. Encontramos 3 habitaciones en la planta ático y 2 en la última planta. Esta propiedad es luminosa y todas las habitaciones excepto una son exteriores. El salón comedor tiene orientación suroeste y da a una de las terrazas. Las otras 2 terrazas están en la planta superior con doble orientación. Dispone de parquet aire acondicionado y calefacción en toda la vivienda así como carpintería exterior de aluminio. Piso con ascensor. La finca no tiene parking aunque hay disponibilidad en la zona. El barrio donde se ubica te cautiva por su elegancia y buena comunicación. Situado en una prestigiosa zona residencial. En Sant Gervasi Balmes y la Bonanova dond...,1,0,0,Calefacción individual,0,184,135,Sarrià-Sant Gervasi,0,0,0,830000,4511,Barcelona MMC - Zona Alta - S1,Ref.: W-02E79H,5,2,1,Ático en venta en Sant Gervasi - La Bonanova,http://idealista.com/inmueble/86274419/,4396,0.06788321167883216,15,2,0.2936733692986758,5
2,1950,Piso reformado cerca de Passeig de Gràcia Piso recién reformado sexto de altura en finca regia con amplio salón orientada a calle Aragó y vistas al Passeig de Gràcia.  Dispone de cerramientos con doble acristalamiento lo que le confiere tranquilidad y paz al lado de una de las zonas más emblemáticas y comerciales de Barcelona. Dispone de 2 habitaciones dobles de las cuales 1 suite con baño completo.  Es una gran oportunidad para vivir en una zona privilegiada y tener la posibilidad de vivir al lado de la Casa Batlló sin necesidad de estar en Passeig de Gràcia. Ubicado en una finca muy señorial con servicio de conserje. La finca conserva todos los detalles de la época en un perfecto estado de conservación. Por su proximidad a Passeig de Gràcia - Casa Batlló y Pau Claris dispone de todos los servicios supermercados comercios parking y colegios. Un lujo para vivir a un paso del centro y la zona más exclusiva de Barcelona. Un lujo para vivir a un paso del centro y la zona más exclusiva de Barcelona.,1,191,6,null,0,105,75,Eixample,0,0,0,595000,5667,Barcelona MMC - Eixample - S2,Ref.: W-02FKXB,2,2,0,Piso en venta en La Dreta de l'Eixample,http://idealista.com/inmueble/85716478/,3665,0.13981191222570533,25,8,0.34054951134058636,5
2,1936,Precioso loft cerca de Passeig de Gràcia En una bonita finca regia rehabilitada se encuentra esta extraordinaria propiedad 202m2 en una planta baja. Desde el primer momento uno se queda impresionado por los amplios espacios los techos altos elementos originales como el ladrillo de la pared y la volta catalana el gran diseño y las calidades de la vivienda. Al cruzar la puerta de entrada se encuentra en una amplia estancia a la que pueda asignar el uso que desea sea recibidor parking taller despacho etc.  Abriendo la bonita puerta corredera pasara al amplio comedor con cocina abierta al estilo americano equipada con los mejores electrodomésticos como una campana industrial horno microondas y estufa de las reconocidas marcas Bosch y Smeg. A continuación encontramos un espacio abierto con armarios integrados. En esa zona se in...,0,134,0,Calefacción individual,0,202,75,Gràcia,1,0,0,750000,3713,Barcelona MMC,Ref.: W-02ECLK,1,2,0,Piso en venta en Vila de Gràcia,http://idealista.com/inmueble/85493774/,3613,0.07819539194233494,15,6,0.28864718754022395,4
3,1989,Lucas Fox les presenta este fantástico piso a actualizar de 240 m² con cuatro dormitorios y tres baños situado en la cuarta planta real de una finca espectacular de Eixample Izquierdo. El piso se localiza en Ronda Universitat en pleno centro de Barcelona junto a las avenidas principales de la ciudad como paseo de Gràcia rambla Catalunya y la Gran Via. Es una zona en la que se disfrutan todos los servicios de transporte varias líneas de metro tren y autobús además de ser la zona donde puede disfrutar de ocio bares restaurantes y servicios.   La finca esquinera de fachada de corte clásico y en un estado de conservación ideal es una de las más fácilmente reconocibles de la zona. Cuenta con la particularidad de que a sus características históricas se suma la disponibilidad de plazas de aparcamiento en la misma finca a las que s...,1,0,0,null,0,239,75,Eixample,1,0,0,1100000,4603,Lucas Fox Barcelona,Ref.: BCN20484,4,3,1,Piso en venta en La Dreta de l'Eixample,http://idealista.com/inmueble/87418336/,3665,0.13981191222570533,25,8,0.34054951134058636,5
2,1936,Este elegante piso está ubicado en el barrio de Galvany en una finca regia en muy buen estado y con ascensor.   Su distribución es excepcional ya que la zona de día y la zona de noche están claramente diferenciadas. Al entrar a la vivienda a la izquierda accedemos a la cocina totalmente equipada con electrodomésticos integrados incluida la vinoteca. Además esta zona cuenta con sala de estar y salón-comedor con chimenea con sistema de mando a distancia galería y un balcón exterior a calle.   La zona de noche está compuesta por cuatro dormitorios: dos individuales uno doble y la master suite con baño privado y vestidor. Todos los dormitorios cuentan con armarios empotrados. Asimismo ofrece una estancia ciega ideal para almacenaje/vestidor un baño con bañera y la zona de aguas.   La vivienda dispone de calefacción por radiadores y aire acondicionado por conductos con control individual de temperatura por estancia mediante termostato independiente.   Póngase en contacto con nosotros para recibir más información o para concertar una visita.,1,167,0,null,0,200,75,Sarrià-Sant Gervasi,0,0,0,1400000,7000,Lucas Fox Barcelona,Ref.: BCN19980,4,2,0,Piso en venta en Sant Gervasi - Galvany,http://idealista.com/inmueble/90288790/,3020,0.11000922509225097,0,2,0.45553650171484567,5
4,1900,Esta fabulosa vivienda&nbsp;con vistas espectaculares&nbsp;se encuentra en Rambla de Cataluña a pocos metros de Plaza de Cataluña.   El piso ofrece una superficie útil de 226 m² y una superficie construida de 249 m². Se ubica en un edificio modernista que se remonta a la década de 1900 y que se ha restaurado completamente. Su distribución es muy práctica dividida en zona de día y de noche con una fachada doble y mucha tranquilidad en la zona más dinámica de la ciudad.   La vivienda ofrece un espacioso salón con 3 balcones. La cocina disfruta de paredes acristaladas y acabados de mármol y se presenta con electrodomésticos de alta calidad. El piso consta de 3 dormitorios: uno doble con baño privado y un amplio vestidor otro con un vestidor y un tercer dormitorio con baño privado.   La vivienda cuenta con un cuarto de baño privado con...,1,0,0,null,0,249,75,Eixample,0,0,0,1395000,5602,Lucas Fox Barcelona,Ref.: BCN17942,3,2,0,Piso en venta en La Dreta de l'Eixample,http://idealista.com/inmueble/85161458/,3665,0.13981191222570533,25,8,0.34054951134058636,5
1,1965,Piso al lado el mar con jardín en Poblenou Piso ideal para quien ama la tranquilidad y la vida al aire libre estando en la ciudad. Amplio trastero incluido en el precio y plaza de pk a parte por el valor de 25.000 €. Ubicado a 5 minutos a pie de la playa tiene jardín privado de 55 m2 rodeado de árboles y con acceso directo al parque. Se trata de una planta baja luminosa de cincuenta y cinco metros cuadrados de superficie muy bien aprovechados. La propiedad está compuesta por un recibidor sala de estar cocina office separada del comedor por un doble cristal con micro persianas un lavadero un baño y una amplia habitación (que se puede convertir en habitación más vestidor o una segunda habitación). La habitación y la sala de estar tienen amplios ventanales con vistas al jardín y gozan de mucha luz. La propiedad dispone de una excelente ubicación al encontrase a menos de 5 minutos caminando de la playa y de la Rambla de Poblenou donde se puede encontrar todo tipo de oferta gastronómica y comercial. Muy bien comunicada (buses y metro al lado) y cerca de varios colegios.,1,0,0,Gas natural,0,69,75,Sant Martí,0,0,0,395000,5725,Barcelona MMC - Ciutat Vella - Sant Martí - S7,Ref.: W-02FEKD,1,2,0,Piso en venta en Diagonal Mar i el Front Marítim del Poblenou,http://idealista.com/inmueble/85039428/,0,0.060413354531001606,25,9,0.1414061119943473,4
2,1968,Propiedad de 135m2 y 4 dormitorios ubicado en la zona alta de Barcelona integrado en una de las arterias de la zona como es la calle Aribau. Se encuentra cerca de la ‘Via Augusta’ a pocos minutos de ‘Plaça Molina’ y de ‘Plaça Gal·la Placídia’. Su magnífica ubicación permite que sea una gran residencia habitual pero también es ideal para vivir y trabajar pues la finca dispone de servicio de portería y está habilitada para ello. El inmueble destaca por su buena distribución y su magnífica terraza privada de 84m2. Consta de un salón-comedor con grandes ventanales cocina independiente de vitrocerámica (equipada con nevera lavavajillas horno y microondas) y zona office y un total de 4 dormitorios (uno en suite dos dobles y otro individual). Cuenta con 2 baños completos uno con ducha y otro con bañera. Además la propiedad ofrece un...,1,0,0,Bomba de frío/calor,0,135,75,Sarrià-Sant Gervasi,1,815000,2,795000,5889,Atipika Lifestyle Properties,Ref.: 10500,4,2,1,Piso en venta en Sant Gervasi - Galvany,http://idealista.com/inmueble/38306901/,3649,0.0548636129696346,25,5,0.21095529186144074,4
2,1900,En pleno corazón de Barcelona en el centro del distrito del ‘Eixample’ el cual es la cuna del modernismo catalán y rodeado por todo tipo de servicios y establecimientos encontramos este fantástico piso de 86m2. Esta ubicado en una finca regia en perfecto estado de conservación con ascensor y con excelentes comunicaciones del transporte público con el resto de la ciudad.  La propiedad se distribuye en un amplio salón comedor con salida al balcón el cual cuenta con impresionantes vistas sobre la ciudad cocina independiente equipada que dispone de zona de lavadero una suite exterior con baño tres dormitorios individuales exteriores y otro baño completo. La propiedad cuenta con acabados de primera calidad como los suelos de parqué doble acristalamiento carpintería exterior de aluminio entre otros. Una oportunidad única de vivir en ...,1,0,0,null,0,86,75,Eixample,0,515000,4,495000,5756,Atipika Lifestyle Properties,Ref.: 14519,4,2,0,Piso en venta en L'Antiga Esquerra de l'Eixample,http://idealista.com/inmueble/90977420/,3665,0.13981191222570533,25,8,0.34054951134058636,5
2,1967,Fabuloso piso luminoso en Plaza Bonanova Presentamos este luminoso piso esquinero una oportunidad única en uno de los edificios emblemáticos de la zona alta de Barcelona con una espectacular terraza de casi 50m2 que da a la plaza Bonanova orientada a sur y de la cual se disfruta de las bonitas vistas a la iglesia Mare de Deu de la Bonanova y se disfruta del vaivén de la misma plaza. La muy luminosa propiedad actualmente dispone de un amplio salón con salida directa a la terraza una cocina muy grande con parte de office que antes era el dormitorio de servicio y aparte una galería muy amplia y practica para zona de aguas. La zona de noche se compone de cinco dormitorios todos exteriores y dos baños completos. La propiedad necesita una reforma y dispone de muchas posibilidades para obtener el piso de sus sueños. Dos plazas de parking e...,1,0,2,Gas natural,0,220,135,Sarrià-Sant Gervasi,1,0,0,1175000,5341,Barcelona MMC - Zona Alta - S1,Ref.: W-02I40U,5,3,1,Piso en venta en Sant Gervasi - La Bonanova,http://idealista.com/inmueble/89880564/,4263,0.11000922509225097,7,5,0.25323275862068967,4
1,1967,Pº Maragall/Varsovia. Magnifica vivienda de 83m 3 dormitorios 2 dobles y exteriores gran salon exterior a balcon cocina reformada baño completo pavimentos de gres puerta de roble carpinteria exterior de aluminio aire acondicionado con bomba de calor finca reformada con ascensor perfecta ubicacion justo enfrente de para L-4/5 de Maragall. ( El PVP indicado no incluye impuestos ni gastos de Escritura ).,1,164,2,null,0,83,75,Horta Guinardó,0,0,0,278000,3349,donpiso Bcn Maragall,Ref.: 242327,3,2,0,Piso en venta en El Guinardó,http://idealista.com/inmueble/91045063/,2926,0.07819539194233494,4,6,0.28864718754022395,5
1,1963,Piso en venta de 80m² situado junto a la Plaza Francesc Macià en l’Antiga Esquerra de l’Eixample.  Consta de salón comedor con vistas al Turó Parc y cocina americana. 2 habitaciones dobles 1 baño zona de aguas y balcón. Dispone de aire acondicionado calefacción suelos de parquet y armarios empotrados. Ubicado en una finca rehabilitada con servicio de conserjería junto a la Plaza Francesc Macià y la Avenida Diagonal zona con comercios y todo tipo de servicios. Buenas comunicaciones mediante transporte público: metro autobuses y Trambaix.,1,0,1,Eléctrica,0,80,75,L'Antiga Esquerra de l'Eixample,0,0,0,690000,8625,ALTING Grupo Inmobiliario,Ref.: 019226,2,2,0,Piso en venta en avenida de Josep Tarradellas,http://idealista.com/inmueble/86995241/,3840,0.12846144029945983,0,7,0.30941341613850015,5
